id,name,type,parent_id,region_code,city_code,address,contact,latitude,longitude,created_at,updated_at
a259f912-16c3-4921-bcc4-58c14f3af9f6,광주광역시 동구 보건소,health_center,,GWA,,광주 동구 서남로 1,062-608-3000,35.1458207495444,126.923415873897,2025-09-21 19:25:46.258924+00,2025-10-16 08:37:44.179737+00
a2aeee10-0c28-411f-a80e-899a94a2389e,서울특별시 광진구 보건소,health_center,,SEO,,서울 광진구 자양동 680-63,02-450-1570,37.5358532558295,127.087742962448,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:12.852304+00
a38a7e2a-7341-4b5b-ac0f-e09a0099019f,충청남도 서천군 보건소,health_center,,CHN,,충청남도 서천군,041-950-6700,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
a3d2ffb3-48fe-4d1b-a637-b6120f1c81fb,대구광역시,province,,DAE,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
a3e2e27c-cb18-4087-92e0-dd391245cb60,김천시 보건소,health_center,,GYB,,경북 김천시 시청1길 221,054-421-2700,36.1395330526507,128.112855095731,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:44.763995+00
a571781d-04b8-41b0-a3b4-b4ecb50e8416,김제시 보건소,health_center,,JEB,,전북특별자치도 김제시 성산길 138,063-540-1300,35.800815608781,126.88331660126,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.551383+00
a614a52e-624e-4005-9dc7-08f2db6d71b7,청도군 보건소,health_center,,GYB,,경상북도 청도군,054-370-6400,,,2025-09-21 19:25:46.933705+00,2025-09-21 19:25:46.933705+00
a921fbed-0e44-4921-9553-e479bb1b3d1b,남양주시 보건소,health_center,,GYE,,경기 남양주시 경춘로 522,031-590-2000,37.6106205324347,127.171408606545,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.560045+00
a9efe05f-d9bd-49ff-9da3-9fc7ad85a61c,서울특별시 강북구 보건소,health_center,,SEO,,서울 강북구 한천로 897,02-901-7600,37.6321596324333,127.038742773745,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.229385+00
aa40194f-06ce-412d-b4bf-61e2d40a5ea3,대전광역시 중구 보건소,health_center,,DAJ,,대전 중구 산성로 63,042-288-8000,36.3080113236595,127.395083118696,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:38.884665+00
aab58c8b-cd99-46ee-857f-7f96a46ca877,서귀포시 동부보건소,health_center,,JEJ,,제주특별자치도 서귀포시 남원읍 태위로 527,064-760-6100,33.2756648526324,126.703410261816,2025-09-21 19:25:47.043746+00,2025-10-16 08:38:07.206446+00
ae4cfa1f-d5d1-45d8-80c7-2603b3e72be1,대전광역시 동구 보건소,health_center,,DAJ,,대전 동구 동구청로 147,042-251-4000,36.3114013576901,127.454724781025,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:39.169684+00
ae8544f5-d8c4-4415-9519-d3de43af06a4,전북응급의료지원센터,emergency_center,,JEB,,전북특별자치도 전주시 완산구 효자로 225,063-280-7031,35.8203,127.1089,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:15.027763+00
aedb2463-6cbe-4980-8bc4-a2898ab88e5c,서울응급의료지원센터,emergency_center,,SEO,,서울특별시 중구 세종대로 110,02-6953-7581,37.5665,126.978,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.237066+00
afc04b4d-b1f3-4639-8dff-ec6a4def39bb,인천광역시 부평구 보건소,health_center,,INC,,인천 부평구 부흥로 291,032-509-8000,37.4988337069768,126.724246834459,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.860342+00
b049ac07-f52c-4e38-8e28-96a8458bc233,인천광역시 계양구 보건소,health_center,,INC,,인천 계양구 계양문화로 63,032-430-7800,37.536373419524,126.736263743863,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.955135+00
b1424792-1fea-4160-a282-d8d95be1a5c1,무주군 보건소,health_center,,JEB,,전북특별자치도 무주군 무주읍 한풍루로 413,063-320-5200,36.0058642058326,127.67166231768,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:04.075217+00
b15b23cc-7c90-484e-bbf0-7afe488ca5c1,대전광역시 대덕구 보건소,health_center,,DAJ,,대전 대덕구 석봉로38번길 55,042-608-5000,36.4450062198008,127.42629797811,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:39.078658+00
b1a17740-a053-4147-bc96-949448aaa8d8,김해시 보건소,health_center,,GYN,,경남 김해시 분성로 227,055-330-4000,35.2322291986341,128.870709898014,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:58.245648+00
b4f2a9cb-ae09-49f1-b653-4f126516ee1e,대구광역시 군위군 보건소,health_center,,DAE,,대구 군위군 군위읍 군청로 70,054-380-7400,36.2296601155305,128.569976766499,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:38.521354+00
b5bddb05-03f1-44f5-8e94-b858356f47cc,목포시보건소,health_center,,JEN,,전남 목포시 원산로45번길 5,061-270-3000,34.8041204672468,126.373580827402,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.379626+00
b6f522a0-b8b2-4587-b16b-9ced4c008d28,고양시 일산서구 보건소,health_center,,GYE,,경기 고양시 일산서구 일중로 54,031-8075-4200,37.684482843683,126.77580703395,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.541817+00
b78b09f3-48ee-40df-b87b-05638b4cd13c,나주시보건소,health_center,,JEN,,전남 나주시 풍물시장2길 57-32,061-339-2000,34.9952182168777,126.708175652436,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.637858+00
b7e9e105-c3fc-416e-b380-dd4f8f3281ab,보성군 보건소,health_center,,JEN,,전남 보성군 보성읍 송재로 153,061-850-5600,34.7702138121807,127.079040757534,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:09.089006+00
b820f07e-ceca-4691-a6bf-111fd0fddbf9,부안군 보건소,health_center,,JEB,,전북특별자치도 부안군 부안읍 오리정로 124,063-580-3800,35.7227975714066,126.735542033797,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.74389+00
b9383411-12bb-4ffe-9e61-696a88b12df9,무안군 보건소,health_center,,JEN,,전남 무안군 무안읍 면성1길 128,061-450-5000,34.9873186821282,126.472786654904,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:09.71437+00
b96daf58-b480-4cce-b058-0febf2b65416,평창군 보건소,health_center,,GAN,,강원특별자치도 평창군 평창읍 노성로 11,033-330-4800,37.3689164207266,128.390752735929,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:41.066712+00
bb011082-7b72-4b91-b5b8-2b2d95de824e,충청북도 음성군 보건소,health_center,,CHB,,충청북도 음성군,043-871-2000,,,2025-09-21 19:25:46.663564+00,2025-09-21 19:25:46.663564+00
bb0904d9-44c5-401d-aaf1-9746b35b949c,홍천군 보건소,health_center,,GAN,,강원특별자치도 홍천군 홍천읍 신장대로 5,033-430-4000,37.6902028028364,127.87691437468,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:40.888194+00
bb66e481-946d-46fd-a55c-14fde5d154ea,서울특별시 서초구 보건소,health_center,,SEO,,서울 서초구 남부순환로 2584,02-2155-8000,37.4836228369943,127.033489832458,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.392379+00
bc11d5dc-46df-4aef-8ec1-95d70a5a3aae,전라남도,province,,JEN,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
bcba6a02-1589-4cea-a940-8e2aaa081e6e,충청남도,province,,CHN,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
be8a600d-7ccb-4fda-9a6d-3fe63d8baedf,안산시 상록구 보건소,health_center,,GYE,,경기 안산시 상록구 차돌배기로1길 5,031-481-5000,37.3003320095836,126.845031130821,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.225403+00
bebc823a-c75d-4eed-98f4-22ad75d39dd8,인천광역시 연수구 보건소,health_center,,INC,,인천 연수구 함박뫼로 13,032-749-8000,37.419131588568,126.671155425658,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.701087+00
bf29d10a-9e54-4fa5-a875-b4eafdf10cd4,인천광역시 강화군 보건소,health_center,,INC,,인천 강화군 강화읍 충렬사로 26-1,032-930-4000,37.7370761581116,126.484794561132,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:03.352118+00
bfa75d6d-41ed-4cb1-a18f-e296d666b9e5,충청남도 계룡시 보건소,health_center,,CHN,,충청남도 계룡시,042-840-3500,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
bfaf4494-aca2-42bf-a95b-0607939f5dce,서울특별시 송파구 보건소,health_center,,SEO,,서울 송파구 올림픽로 326,02-2147-3420,37.5145921056733,127.106611094532,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:15.599904+00
c0d63e49-d335-4542-bdf6-a629dedab603,서울특별시 노원구 보건소,health_center,,SEO,,서울 노원구 월계로 378,02-2116-3115,37.6314381073894,127.061651596579,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:13.319566+00
c2cbc1a7-cd43-4dae-9a90-228044b11f55,충청남도 천안시 동남구 보건소,health_center,,CHN,,충청남도 천안시 동남구,041-521-5000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
c616953b-a2e0-4a6b-ba29-d35f3293852b,영광군 보건소,health_center,,JEN,,전남 영광군 영광읍 신남로4길 17,061-350-5500,35.2746398136465,126.504168304605,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:09.886297+00
c69d41f5-fdf5-471e-9475-d889ca0ff580,철원군 보건소,health_center,,GAN,,강원특별자치도 철원군 갈말읍 군탄로 16,033-450-5000,38.1481249560234,127.302524892889,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:42.251266+00
c8a79ec4-416b-41b9-aefb-a31c22c24b38,봉화군 보건소,health_center,,GYB,,경북 봉화군 봉화읍 봉화로 1203,054-679-6700,36.890440670104,128.742154071124,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:47.046861+00
ca9be01b-5f3d-487b-9163-82a1e7de3512,순천시보건소,health_center,,JEN,,전남 순천시 중앙로 232,061-749-3000,34.9665211021788,127.486885860985,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.543117+00
cad4f9e4-96a2-4b63-b1c1-7f5b2e6dd318,성주군 보건소,health_center,,GYB,,경북 성주군 성주읍 성밖숲길 12,054-930-8000,35.9173831710617,128.278692748489,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:46.869317+00
ccdff54d-cd67-4ce6-ae92-2c4de40e7502,서울특별시 구로구 보건소,health_center,,SEO,,서울 구로구 구로중앙로28길 66,02-860-3200,37.5001092251688,126.889325829705,2025-09-21 19:25:45.894649+00,2025-10-16 08:38:14.846999+00
ccf41222-f8ad-4c38-a060-c261c5df1a41,동두천시 보건소,health_center,,GYE,,경기 동두천시 중앙로 167,031-860-3000,37.8966186956022,127.051685155156,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:56.121004+00
cd329449-c8da-4dbe-8b86-f8f547bc8fcd,경북응급의료지원센터,emergency_center,,GYB,,경상북도 안동시 풍천면 도청대로 455,054-880-8911,36.5684,128.7294,2025-09-21 19:16:34.66741+00,2025-10-16 09:13:49.787289+00
ce3e0e3c-05a7-453a-8ea2-bce02b6d0060,창원시 마산회원구 보건소,health_center,,GYN,,경남 창원시 마산회원구 구암남14길 33,055-225-5900,35.250566734015,128.600782267429,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:57.815706+00
cf474510-5e71-47a6-bb6d-8d98791d3fe0,파주시 보건소,health_center,,GYE,,경기 파주시 후곡로 13,031-940-4000,37.7563505565604,126.773914259191,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:52.386239+00
cf6de753-07b8-40ba-8cdb-7ff8fd7b67d3,성남시 분당구 보건소,health_center,,GYE,,경기 성남시 분당구 양현로 306,031-729-4000,37.4110715765491,127.124748359392,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.191543+00
d139b855-e3f0-4864-acd1-ca88c13ea3e7,산청군 보건소,health_center,,GYN,,경남 산청군 산청읍 중앙로 97,055-970-7500,35.4160692518303,127.8842644282,2025-09-21 19:25:46.996595+00,2025-10-16 08:38:00.175355+00
d1f57496-eccf-48df-ae7a-b356de44eecd,고양시 덕양구 보건소,health_center,,GYE,,경기 고양시 덕양구 원당로33번길 28,031-8075-4000,37.6577862845928,126.831167768056,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.28709+00
d2416a59-c5bb-4942-b33b-c233ecdae785,충청북도,province,,CHB,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
d2ddccb0-1ed4-4343-90b0-a1c35ef01175,상주시 보건소,health_center,,GYB,,경북 상주시 중앙로 111,054-537-5000,36.4166421121132,128.150569112383,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:48.496805+00
d3576f5d-bf34-40d7-9361-00b054698afd,인천응급의료지원센터,emergency_center,,INC,,인천광역시 남동구 정각로 29,032-278-0119,37.4563,126.7052,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.716777+00
d3aedc08-6448-4b4a-9bba-3a1340bbbf1c,보건복지부,ministry,,KR,,세종특별자치시 한누리대로 2130,,36.4801,127.289,2025-09-08 15:33:17.099256+00,2025-10-16 08:45:15.818841+00
d4e77ac7-91d9-41c5-b094-1e9fd25e3b4a,용인시 수지구 보건소,health_center,,GYE,,경기 용인시 수지구 포은대로 435,031-324-8000,37.3221610538966,127.096824337773,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.729726+00
d6381dfd-ebde-4913-8500-e7e9c4f8a01d,충청남도 청양군 보건소,health_center,,CHN,,충청남도 청양군,041-940-4500,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
d64a8832-5c9f-4ab7-8358-fb1d29eea22d,안양시 만안구 보건소,health_center,,GYE,,경기 안양시 만안구 문예로 48,031-8045-2000,37.385840218966,126.93294933214,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.804525+00
d66c1c19-c39b-4950-938d-aa912428c1da,광주광역시 광산구 보건소,health_center,,GWA,,광주 광산구 하남마항로48번길 7,062-960-8000,35.184860431745,126.800756346397,2025-09-21 19:25:46.258924+00,2025-10-16 08:37:44.392303+00
d781db96-9ad4-473c-af99-f3aaa607edf0,담양군 보건소,health_center,,JEN,,전남 담양군 담양읍 완동길 10-11,061-380-3000,35.3250423702397,126.98123742932,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.822477+00
d92a12ba-fe3f-4ea7-b59a-4305a4c7adf8,대구광역시 수성구 보건소,health_center,,DAE,,대구 수성구 수성로 213,053-666-3000,35.8446115667273,128.612331497816,2025-09-21 19:25:46.124943+00,2025-10-16 08:37:38.707709+00
dbb90388-1990-4699-9ff8-9c674f5416dd,부산광역시 부산진구 보건소,health_center,,BUS,,부산 부산진구 황령대로8번길 36,051-645-4000,35.1462777060438,129.059954898534,2025-09-21 19:25:46.006943+00,2025-10-16 08:37:33.44185+00
dd232f6e-3983-4ac2-aa2b-4f94bd3d033f,고창군 보건소,health_center,,JEB,,전북특별자치도 고창군 고창읍 전봉준로 90,063-560-8700,35.443805260103,126.683245428472,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:05.36069+00
dd97d365-9aeb-49c7-9ea6-f9f13c3a019a,부산광역시 서구 보건소,health_center,,BUS,,부산 서구 부용로 30,051-240-4000,35.1074252355211,129.018047954178,2025-09-21 19:25:46.006943+00,2025-10-16 08:37:33.248226+00
ddcfed19-7837-455c-990b-49ee1619c651,충청남도 공주시 보건소,health_center,,CHN,,충청남도 공주시,041-840-8000,,,2025-09-21 19:25:46.737648+00,2025-09-21 19:25:46.737648+00
ddff850a-b7dd-424c-ae70-4d5acc3c4493,문경시 보건소,health_center,,GYB,,경북 문경시 점촌1길 9,054-550-8000,36.5962562657736,128.197505839432,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:46.208002+00
df4e7946-0005-4025-8439-c6f3d2689fa8,광양시보건소,health_center,,JEN,,전남 광양시 광양읍 인덕로 1100,061-797-4000,34.981039925415,127.583530125131,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.721917+00
df7ada02-c26c-4726-b06d-a68ae400b10a,포항시 북구 보건소,health_center,,GYB,,경북 포항시 북구 흥해읍 한동로 1,054-270-4100,36.1119498826532,129.341960126651,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:48.407065+00
e1104882-1b59-4436-860e-997e7fc0f2cf,중앙응급의료센터,emergency_center,,SEO,,서울특별시 중구 세종대로 110,,37.5665,126.978,2025-09-08 15:33:17.099256+00,2025-10-16 09:13:50.192764+00
e54abafe-3449-4b71-93b2-c139e1659dc6,고양시 일산동구 보건소,health_center,,GYE,,경기 고양시 일산동구 중앙로 1100,031-8075-4100,37.6471580708698,126.783571241922,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:50.377116+00
e5c15d63-3fa7-49e1-a6fc-21a1025d35bb,횡성군 보건소,health_center,,GAN,,강원특별자치도 횡성군 횡성읍 횡성로 379,033-340-5600,37.4870955196259,127.984416884667,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:42.690979+00
e82a8212-e1a6-48d4-adaf-b0cba4805919,인천광역시 중구 보건소,health_center,,INC,,인천 중구 참외전로72번길 21,032-760-4000,37.4771316699484,126.628668773063,2025-09-21 19:25:46.199323+00,2025-10-16 08:38:01.543018+00
eb0a72e2-b55f-423d-92a3-51b5645209bd,부산광역시 영도구 보건소,health_center,,BUS,,부산광역시 영도구 태종로 423,051-419-4000,,,2025-09-21 19:25:46.006943+00,2025-09-21 19:25:46.006943+00
eccf5e7c-ba13-44f0-9258-7921bfb219a3,서울특별시,province,,SEO,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
eff96ee0-454a-486b-9927-2235a03fbe5a,진도군 보건소,health_center,,JEN,,전라남도 진도군,061-540-3000,,,2025-09-21 19:25:46.870534+00,2025-09-21 19:25:46.870534+00
f0b3d225-68eb-41ba-a06a-07bc2c63864c,의성군 보건소,health_center,,GYB,,경북 의성군 의성읍 구봉길 228,054-830-6600,36.3457066235453,128.697553850243,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:46.495851+00
f0dd26ef-015e-4f48-b436-2d4f634879bd,경상남도,province,,GYN,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
f2906f58-8420-4d6c-8dcd-cc4c8116c824,전주시 덕진구 보건소,health_center,,JEB,,전북특별자치도 전주시 덕진구 우아1길 20,063-281-6300,35.848372357525,127.154969218295,2025-09-21 19:25:46.811478+00,2025-10-16 08:38:03.437131+00
f299182c-77a4-4047-bc6e-b7061b755e37,세종특별자치시,province,,SEJ,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
f3fcc143-14a6-4e40-a95c-a7bba1468ff7,동해시 보건소,health_center,,GAN,,강원특별자치도 동해시 천곡로 100-2,033-539-9000,37.5228707763193,129.117146464891,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:42.613691+00
f46cf42c-aa93-4f79-a5d8-3bd59aef11e9,정선군 보건소,health_center,,GAN,,강원특별자치도 정선군 정선읍 녹송로 33,033-560-2000,37.3800726198207,128.671437172589,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:41.157297+00
f4b06d79-b9d1-4222-a66c-f1ad6c0ef513,부천시 보건소,health_center,,GYE,,경기 부천시 원미구 옥산로10번길 16,032-625-4000,37.4942780756416,126.780966779124,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:51.972155+00
f50f43dc-87f6-4a4b-a19c-04b636ceb84f,영월군 보건소,health_center,,GAN,,강원특별자치도 영월군 영월읍 하송로 44,033-370-2000,37.1840864060103,128.463362518483,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:40.987691+00
f5dff942-1005-4171-8350-4cf86a8452f7,구례군 보건소,health_center,,JEN,,전남 구례군 구례읍 동편제길 30,061-780-2000,35.2160275905361,127.460976977675,2025-09-21 19:25:46.870534+00,2025-10-16 08:38:07.901849+00
f5eac680-19de-4e96-8bb7-c24336e9532c,대전광역시 서구 보건소,health_center,,DAJ,,대전 서구 만년로 74,042-288-4500,36.3670748857232,127.381069791373,2025-09-21 19:25:46.330268+00,2025-10-16 08:37:38.973829+00
f658f510-60ea-4982-8d80-1c94b779901e,강원도,province,,GAN,,,,,,2025-09-08 15:33:17.099256+00,2025-09-08 15:33:17.099256+00
f6d2aca3-c75d-45f9-9d45-115347fb7070,구미시 보건소,health_center,,GYB,,경북 구미시 선산대로 111,054-480-4000,36.1399354135816,128.345953552073,2025-09-21 19:25:46.933705+00,2025-10-16 08:37:44.950397+00
f750ed02-d176-4550-b095-d66f2fe78cb0,세종응급의료지원센터,emergency_center,,SEJ,,세종특별자치시 한누리대로 2130,044-300-5790,36.4801,127.289,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.39733+00
f7f1f99a-842f-4c6e-af3f-cbb6ff3d24ed,거제시 보건소,health_center,,GYN,,경남 거제시 수양로 506,055-639-3000,34.8919320291366,128.636731606913,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:58.442568+00
fadab490-8b82-4b9f-983f-0482923e73f9,충청북도 제천시 보건소,health_center,,CHB,,충청북도 제천시,043-641-3000,,,2025-09-21 19:25:46.663564+00,2025-09-21 19:25:46.663564+00
fb0ebd3f-7e99-4cb1-82bb-f649a52994ce,울산광역시 울주군 보건소,health_center,,ULS,,울산 울주군 삼남읍 서향교1길 67-12,052-204-2000,35.5583735831362,129.113730204863,2025-09-21 19:25:46.384918+00,2025-10-16 08:38:17.25428+00
fb2e1afc-f3d2-4f3a-ae45-bf296983feb3,포천시 보건소,health_center,,GYE,,경기 포천시 포천로 1612,031-538-3600,37.9007717344383,127.20124450949,2025-09-21 19:25:46.553242+00,2025-10-16 08:37:54.50247+00
fddbde31-0f7a-4351-8149-72fe599b3f70,화천군 보건소,health_center,,GAN,,강원특별자치도 화천군 화천읍 강변로 111,033-440-2000,38.1072537498238,127.709091306749,2025-09-21 19:25:46.618973+00,2025-10-16 08:37:42.788952+00
fe2ea5c3-fb42-4682-84eb-ebd5f3cc9a05,제주응급의료지원센터,emergency_center,,JEJ,,제주특별자치도 제주시 문연로 6,064-710-2911,33.489,126.4983,2025-09-21 19:16:34.66741+00,2025-10-16 09:13:50.11627+00
ff38705f-5dbd-4093-b6d8-25a31832ccbc,충청북도 괴산군 보건소,health_center,,CHB,,충청북도 괴산군,043-830-2000,,,2025-09-21 19:25:46.663564+00,2025-09-21 19:25:46.663564+00
ff3b5922-f8ce-4fa4-84db-39c520fc350d,창원시 의창구 보건소,health_center,,GYN,,경남 창원시 의창구 동읍 용잠로 41,055-225-4000,35.279748760668,128.688696718974,2025-09-21 19:25:46.996595+00,2025-10-16 08:37:56.553065+00
ff617e68-02b9-4225-a565-5a8617bcbb34,부산광역시 수영구 보건소,health_center,,BUS,,부산 수영구 수영로 637-5,051-752-4000,35.1626441095325,129.113431651024,2025-09-21 19:25:46.006943+00,2025-10-16 08:37:35.157364+00
ff722f67-d0f9-40e8-beaa-3b01af4681d2,부산응급의료지원센터,emergency_center,,BUS,,부산광역시 연제구 중앙대로 1001,051-253-7119,35.1796,129.0756,2025-09-21 19:16:34.66741+00,2025-10-16 08:45:14.077137+00